,Date,NGAO
0,1993-01,-0.14905234279449384
1,1993-01,-0.15530417011274264
2,1993-01,-0.16223936548187362
3,1993-01,-0.16991349858225402
4,1993-01,-0.16934087057507505
5,1993-01,-0.1739103483236363
6,1993-01,-0.17935917291559483
7,1993-01,-0.17751148328364752
8,1993-01,-0.18256966103831862
9,1993-01,-0.19233034473448493
10,1993-01,-0.21022981994307524
11,1993-01,-0.22738143423622947
12,1993-01,-0.25053846340452834
13,1993-01,-0.27842412123451615
14,1993-01,-0.3158370369361887
15,1993-01,-0.34755524720578157
16,1993-01,-0.38916734898910543
17,1993-01,-0.4326768226137367
18,1993-01,-0.470691008896602
19,1993-01,-0.5071986726591409
20,1993-01,-0.5396273090980609
21,1993-01,-0.5663888221626048
22,1993-01,-0.5830933531303885
23,1993-01,-0.5935149778229118
24,1993-01,-0.604757499449093
25,1993-01,-0.6036607704334997
26,1993-01,-0.5975658145251053
27,1993-01,-0.5874679549942989
28,1993-01,-0.5692564296549911
29,1993-01,-0.543010725050398
30,1993-01,-0.5171100540179916
31,1993-02,-0.48128756650268956
32,1993-02,-0.4438903716601677
33,1993-02,-0.40078696831072275
34,1993-02,-0.36129200216743973
35,1993-02,-0.31642696860260167
36,1993-02,-0.27521504321154855
37,1993-02,-0.22691920420414083
38,1993-02,-0.19112419843030415
39,1993-02,-0.15607475735153795
40,1993-02,-0.1215104474810071
41,1993-02,-0.09403199973893103
42,1993-02,-0.06151989001956593
43,1993-02,-0.04261839151198817
44,1993-02,-0.03490389239623538
45,1993-02,-0.017449575948036262
46,1993-02,-0.008759799127838485
47,1993-02,0.004903381189969998
48,1993-02,0.013232660838188536
49,1993-02,0.029026485647269593
50,1993-02,0.050346814150914666
51,1993-02,0.06873923861805302
52,1993-02,0.09213309496172335
53,1993-02,0.11430202391377625
54,1993-02,0.13954094616765067
55,1993-02,0.16175211877904805
56,1993-02,0.19542339479403056
57,1993-02,0.22279436047355533
58,1993-02,0.24639182694382208
59,1993-03,0.2770328166166453
60,1993-03,0.3021710872385689
61,1993-03,0.33801462128329934
62,1993-03,0.36697192893093744
63,1993-03,0.40479328603866016
64,1993-03,0.43815071911628367
65,1993-03,0.4634079015875664
66,1993-03,0.49239997625823073
67,1993-03,0.5181433173691197
68,1993-03,0.5409414328002973
69,1993-03,0.560309616366368
70,1993-03,0.5765632243998544
71,1993-03,0.595237490033662
72,1993-03,0.6031888799954613
73,1993-03,0.610427933126367
74,1993-03,0.6160199189302945
75,1993-03,0.614349885971709
76,1993-03,0.6073702246042012
77,1993-03,0.6014110082197685
78,1993-03,0.5900417322400863
79,1993-03,0.5681715434032677
80,1993-03,0.5403087139678906
81,1993-03,0.5084670562918647
82,1993-03,0.47132296140692864
83,1993-03,0.4379117343083229
84,1993-03,0.4048459972350898
85,1993-03,0.37442211899852545
86,1993-03,0.3471177910111219
87,1993-03,0.3190554121819834
88,1993-03,0.2962598811864588
89,1993-03,0.2660582245836422
90,1993-04,0.2444832059681287
91,1993-04,0.22635355445251854
92,1993-04,0.21613692661112055
93,1993-04,0.21212170746795725
94,1993-04,0.21408252164861907
95,1993-04,0.21777068639361674
96,1993-04,0.230753406379572
97,1993-04,0.2444599272805214
98,1993-04,0.27433513911671026
99,1993-04,0.31222420937390455
100,1993-04,0.35332262047739976
101,1993-04,0.3923999908273925
102,1993-04,0.4422187389875049
103,1993-04,0.48837924709827285
104,1993-04,0.5273401252563641
105,1993-04,0.5695616959586198
106,1993-04,0.6128783880502007
107,1993-04,0.656387996464508
108,1993-04,0.6930760272850355
109,1993-04,0.7319891569765676
110,1993-04,0.7596159505632665
111,1993-04,0.7809230828666537
112,1993-04,0.799124426161219
113,1993-04,0.813257427119349
