1980-01	-0.987182
1980-02	-0.757856
1980-03	-0.558994
1980-04	-0.879494
1980-05	-0.535666
1980-06	0.301404
1980-07	0.449428
1980-08	0.791522
1980-09	0.942989
1980-10	0.300749
1980-11	-0.592869
1980-12	-0.189767
1981-01	-0.543081
1981-02	0.319394
1981-03	0.604002
1981-04	0.060882
1981-05	-2.364942
1981-06	-1.417827
1981-07	0.285468
1981-08	0.539274
1981-09	1.181708
1981-10	0.585420
1981-11	-0.611529
1981-12	0.224494
1982-01	-0.147837
1982-02	-0.264148
1982-03	-0.138620
1982-04	0.012760
1982-05	0.761401
1982-06	0.608215
1982-07	-0.137964
1982-08	0.638508
1982-09	1.059131
1982-10	0.603661
1982-11	0.486967
1982-12	-0.286864
1983-01	-0.182489
1983-02	-0.560210
1983-03	0.335348
1983-04	0.621271
1983-05	0.493691
1983-06	0.571162
1983-07	0.995783
1983-08	0.978221
1983-09	1.095784
1983-10	0.375862
1983-11	0.443578
1983-12	1.033316
1984-01	1.368488
1984-02	1.449172
1984-03	1.657435
1984-04	1.415700
1984-05	1.683776
1984-06	1.279488
1984-07	-0.494387
1984-08	0.978375
1984-09	0.609766
1984-10	1.239992
1984-11	1.708031
1984-12	2.322101
1985-01	1.796271
1985-02	0.423483
1985-03	-0.522758
1985-04	0.132587
1985-05	-0.822252
1985-06	-0.246354
1985-07	0.191212
1985-08	0.376620
1985-09	0.327357
1985-10	-0.185240
1985-11	0.054846
1985-12	0.354685
1986-01	0.667856
1986-02	1.149957
1986-03	1.211077
1986-04	0.869231
1986-05	0.987309
1986-06	0.679171
1986-07	0.513344
1986-08	0.782253
1986-09	0.249212
1986-10	0.458726
1986-11	0.613216
1986-12	0.611082
1987-01	1.125959
1987-02	0.569349
1987-03	-0.469055
1987-04	-0.029379
1987-05	0.688845
1987-06	0.230819
1987-07	0.379185
1987-08	0.389742
1987-09	-0.332964
1987-10	0.649681
1987-11	0.168637
1987-12	-0.296770
1988-01	-0.204268
1988-02	0.204593
1988-03	-0.217469
1988-04	-0.632856
1988-05	-0.904175
1988-06	-0.967181
1988-07	-0.321955
1988-08	-0.581576
1988-09	-0.269262
1988-10	-0.097742
1988-11	-0.504819
1988-12	-1.040570
1989-01	-1.778462
1989-02	-0.992380
1989-03	-1.070545
1989-04	-0.896962
1989-05	-1.023444
1989-06	-1.656991
1989-07	-0.876157
1989-08	-1.050793
1989-09	-0.537150
1989-10	-0.686682
1989-11	-0.914664
1989-12	-2.108228
1990-01	-2.487954
1990-02	-2.060383
1990-03	-2.252104
1990-04	-1.814818
1990-05	-3.467446
1990-06	-4.250908
1990-07	-2.436782
1990-08	-2.479011
1990-09	-1.897597
1990-10	-1.637953
1990-11	-2.311152
1990-12	-1.864157
1991-01	-1.525338
1991-02	-1.135658
1991-03	-0.864948
1991-04	-0.639623
1991-05	-0.946842
1991-06	-1.151565
1991-07	-1.859285
1991-08	-1.785996
1991-09	-1.324722
1991-10	-1.008109
1991-11	-0.711508
1991-12	-0.279957
1992-01	0.075047
1992-02	-0.024591
1992-03	-0.234967
1992-04	-0.006283
1992-05	0.469053
1992-06	0.300354
1992-07	-0.042527
1992-08	-1.111854
1992-09	-0.965237
1992-10	-0.378290
1992-11	0.348342
1992-12	0.033495
1993-01	-0.143983
1993-02	-0.173442
1993-03	-0.054906
1993-04	-0.609028
1993-05	0.035239
1993-06	1.615490
1993-07	1.391164
1993-08	0.870530
1993-09	1.426767
1993-10	1.412836
1993-11	1.529373
1993-12	0.605146
1994-01	1.483955
1994-02	1.210700
1994-03	0.902034
1994-04	0.747728
1994-05	-0.051361
1994-06	-0.073688
1994-07	-1.055084
1994-08	-0.887113
1994-09	0.467463
1994-10	-0.587978
1994-11	-0.432713
1994-12	-0.483178
1995-01	-0.681886
1995-02	0.305623
1995-03	0.629494
1995-04	1.057402
1995-05	1.355047
1995-06	-0.876924
1995-07	1.292490
1995-08	1.773109
1995-09	1.661551
1995-10	0.482155
1995-11	0.456944
1995-12	-0.533475
1996-01	-0.731503
1996-02	0.629163
1996-03	0.710431
1996-04	0.489190
1996-05	0.761414
1996-06	-0.133164
1996-07	-0.909066
1996-08	0.009338
1996-09	0.462521
1996-10	0.414890
1996-11	1.096845
1996-12	0.789386
1997-01	0.756395
1997-02	-0.182330
1997-03	-0.570363
1997-04	-1.160744
1997-05	0.487687
1997-06	1.676605
1997-07	1.614069
1997-08	0.378621
1997-09	-1.252282
1997-10	-0.826352
1997-11	-0.541908
1997-12	-0.667971
1998-01	-0.484207
1998-02	0.113306
1998-03	0.559252
1998-04	-1.304993
1998-05	-0.049234
1998-06	0.805809
1998-07	0.169082
1998-08	0.012769
1998-09	-1.108132
1998-10	-1.510444
1998-11	-1.160415
1998-12	-0.723957
1999-01	-0.737536
1999-02	-1.468255
1999-03	-0.795219
1999-04	-0.458446
1999-05	-1.520278
1999-06	-0.909093
1999-07	0.704694
1999-08	0.381649
1999-09	-1.161684
1999-10	-0.722568
1999-11	-0.757994
1999-12	-1.088784
2000-01	-1.363802
2000-02	-1.093248
2000-03	-2.029646
2000-04	-2.006281
2000-05	-1.300384
2000-06	-0.955551
2000-07	-1.138681
2000-08	-0.277157
2000-09	1.267810
2000-10	0.571782
2000-11	-1.044506
2000-12	-0.024514
2001-01	0.152522
2001-02	1.096484
2001-03	1.495162
2001-04	1.483475
2001-05	0.612847
2001-06	1.173949
2001-07	-0.380199
2001-08	-0.557045
2001-09	-1.371336
2001-10	-1.271403
2001-11	-1.913418
2001-12	-0.751100
2002-01	0.218099
2002-02	0.214177
2002-03	-0.781285
2002-04	0.141055
2002-05	0.872165
2002-06	0.615577
2002-07	1.063027
2002-08	1.309919
2002-09	1.370024
2002-10	1.483620
2002-11	1.181309
2002-12	1.339571
2003-01	1.400318
2003-02	1.241316
2003-03	0.871334
2003-04	0.615160
2003-05	1.247130
2003-06	0.850832
2003-07	1.113933
2003-08	1.248358
2003-09	1.095091
2003-10	1.438424
2003-11	2.304879
2003-12	1.313233
2004-01	1.450407
2004-02	1.461698
2004-03	1.474078
2004-04	1.778824
2004-05	2.358940
2004-06	1.466691
2004-07	0.437041
2004-08	0.348189
2004-09	-0.161025
2004-10	0.246598
2004-11	1.340871
2004-12	1.451082
2005-01	1.571266
2005-02	1.794664
2005-03	2.396061
2005-04	2.298342
2005-05	1.818056
2005-06	0.820357
2005-07	-0.002972
2005-08	0.790020
2005-09	0.869641
2005-10	1.227235
2005-11	1.470902
2005-12	0.010152
2006-01	0.537341
2006-02	-0.506763
2006-03	-0.494680
2006-04	-0.139155
2006-05	-0.535525
2006-06	-0.581534
2006-07	0.259970
2006-08	1.113736
2006-09	0.961832
2006-10	0.971633
2006-11	0.689070
2006-12	0.405338
2007-01	0.206213
2007-02	-0.001097
2007-03	0.140415
2007-04	-0.481036
2007-05	-0.189807
2007-06	-0.472555
2007-07	-0.550122
2007-08	-0.936594
2007-09	-0.638067
2007-10	-1.061906
2007-11	0.129277
2007-12	0.178826
2008-01	-0.073064
2008-02	-0.575488
2008-03	0.129191
2008-04	0.178028
2008-05	-0.203167
2008-06	0.141503
2008-07	0.286066
2008-08	-0.274937
2008-09	-0.158918
2008-10	-0.199383
2008-11	-0.171456
2008-12	0.369875
2009-01	-0.713775
2009-02	-0.525292
2009-03	-0.369533
2009-04	0.223813
2009-05	0.224491
2009-06	0.502610
2009-07	0.066514
2009-08	-1.382699
2009-09	-1.001561
2009-10	-0.575783
2009-11	-0.411275
2009-12	1.314554
2010-01	1.065613
2010-02	0.979316
2010-03	0.540710
2010-04	0.247257
2010-05	0.242083
2010-06	0.310217
2010-07	-0.016335
2010-08	-0.399946
2010-09	-0.646365
2010-10	-0.118476
2010-11	0.144076
2010-12	-0.413751
2011-01	0.186436
2011-02	-0.944578
2011-03	-0.981940
2011-04	-0.567414
2011-05	-0.554399
2011-06	-0.397186
2011-07	-0.683656
2011-08	-0.766609
2011-09	-1.365605
2011-10	-1.208046
2011-11	-1.132572
2011-12	-0.659469
2012-01	-1.139625
2012-02	-1.455987
2012-03	-1.499520
2012-04	-0.723937
2012-05	-0.243787
2012-06	-0.249170
2012-07	-0.373970
2012-08	-0.589416
2012-09	-0.858077
2012-10	-1.032941
2012-11	-1.468121
2012-12	-1.047273
2013-01	-0.136193
2013-02	-0.440689
2013-03	0.250528
2013-04	-0.022256
2013-05	-0.386465
2013-06	0.389439
2013-07	0.066671
2013-08	-0.630007
2013-09	0.001338
2013-10	0.646031
2013-11	0.513757
2013-12	0.103447
