1980-01	-1.225621
1980-02	-0.903739
1980-03	-1.222562
1980-04	-0.097257
1980-05	-0.491571
1980-06	-1.914586
1980-07	-1.863239
1980-08	-2.368488
1980-09	-2.529593
1980-10	-0.767863
1980-11	-0.093348
1980-12	-0.554383
1981-01	0.563226
1981-02	-0.868127
1981-03	-0.261052
1981-04	-0.701070
1981-05	0.998882
1981-06	1.517002
1981-07	0.202803
1981-08	0.228296
1981-09	0.004587
1981-10	-0.535466
1981-11	1.022122
1981-12	1.151734
1982-01	-0.085999
1982-02	0.018351
1982-03	0.075777
1982-04	0.199851
1982-05	0.050999
1982-06	-0.455446
1982-07	0.241479
1982-08	0.039933
1982-09	-0.402255
1982-10	0.060465
1982-11	0.637029
1982-12	1.609677
1983-01	1.953069
1983-02	2.532897
1983-03	1.620386
1983-04	1.066709
1983-05	0.960134
1983-06	0.874436
1983-07	0.858277
1983-08	0.593959
1983-09	0.237395
1983-10	0.114742
1983-11	1.085988
1983-12	0.597698
1984-01	0.209058
1984-02	0.435679
1984-03	0.840077
1984-04	0.780937
1984-05	0.939197
1984-06	1.067219
1984-07	2.356168
1984-08	1.851954
1984-09	2.022050
1984-10	2.066644
1984-11	1.485219
1984-12	-0.004603
1985-01	1.005920
1985-02	-0.183153
1985-03	0.367942
1985-04	-0.032448
1985-05	0.243920
1985-06	0.516822
1985-07	-0.008152
1985-08	-0.358357
1985-09	-1.004961
1985-10	-1.200116
1985-11	-1.402632
1985-12	-0.985379
1986-01	-0.209942
1986-02	-0.491003
1986-03	-0.386642
1986-04	-0.747014
1986-05	-0.284306
1986-06	-0.405725
1986-07	-0.331072
1986-08	-0.289061
1986-09	-0.603881
1986-10	-0.388838
1986-11	-0.146161
1986-12	0.320790
1987-01	0.640732
1987-02	0.657152
1987-03	0.461391
1987-04	0.904288
1987-05	0.685713
1987-06	1.323796
1987-07	0.399243
1987-08	0.083245
1987-09	0.943068
1987-10	1.263140
1987-11	1.311321
1987-12	1.076724
1988-01	0.981476
1988-02	0.317624
1988-03	0.273179
1988-04	0.641353
1988-05	0.544987
1988-06	1.020596
1988-07	0.511815
1988-08	-0.146366
1988-09	-0.558191
1988-10	-0.121748
1988-11	-0.559244
1988-12	-0.617429
1989-01	-1.793337
1989-02	-1.877704
1989-03	-1.000527
1989-04	-0.911584
1989-05	-1.403582
1989-06	-1.078236
1989-07	-0.805885
1989-08	-0.704015
1989-09	-0.966809
